"user_id","game_name","payment_month","language","age","has_older_device_model","arppu","paid_users","new_paid_users","mrr","new_mrr","churned_users","churned_revenue","expansion_mrr","contraction_mrr","back_from_churn_mrr"
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-11-01,uk,17,false,29.76,1,0,29.76,,1,29.76,16.02,,
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,2022-11-01,uk,39,false,13.29,1,0,13.29,,1,13.29,,,13.29
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-11-01,uk,40,false,29.22,1,0,29.22,,0,0,,,29.22
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-01,ru,23,false,148.14,1,0,148.14,,1,148.14,92.34,,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-11-01,uk,17,false,27.42,1,0,27.42,,0,0,4.77,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-01,uk,25,false,94.32,1,0,94.32,,0,0,77.67,,
cDaRA0l0GtU4VtTO/DSe1g==,game 3,2022-11-01,uk,21,false,33.33,1,1,33.33,33.33,1,33.33,,,
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-01,uk,17,false,50.82,1,1,50.82,50.82,0,0,,,
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-11-01,ru,23,false,14.43,1,0,14.43,,0,0,,,14.43
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-01,uk,15,false,62.07,1,0,62.07,,0,0,23.67,,
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-01,uk,27,false,103.92,1,0,103.92,,0,0,,,103.92
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-01,uk,19,false,59.16,1,0,59.16,,1,59.16,37.35,,
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-01,uk,26,false,96.42,1,0,96.42,,0,0,84.39,,
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,2022-11-01,uk,19,false,32.25,1,1,32.25,32.25,0,0,,,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-11-01,uk,18,true,29.70,1,0,29.70,,0,0,,-3.39,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-11-01,ru,15,false,22.41,1,0,22.41,,0,0,,-104.67,
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-11-01,uk,14,false,113.22,1,0,113.22,,0,0,79.68,,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-11-01,uk,20,false,33.30,1,0,33.30,,0,0,,-1.62,
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-01,ru,16,false,65.40,1,0,65.40,,0,0,,-6.96,
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-01,uk,17,false,32.76,1,0,32.76,,1,32.76,,-16.89,
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-11-01,ru,18,false,34.71,1,0,34.71,,1,34.71,,,34.71
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-11-01,ru,25,false,22.29,1,0,22.29,,0,0,,-34.35,
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-11-01,uk,16,false,38.58,1,0,38.58,,1,38.58,,-73.62,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-11-01,uk,18,false,72.27,1,0,72.27,,0,0,37.65,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-11-01,ru,24,true,20.97,1,0,20.97,,1,20.97,1.95,,
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-11-01,ru,24,false,56.40,1,0,56.40,,0,0,,,56.40
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-11-01,uk,16,false,112.86,1,0,112.86,,0,0,,-1.23,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-01,ru,15,false,130.02,1,0,130.02,,0,0,73.44,,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-11-01,uk,20,false,48.15,1,0,48.15,,0,0,9.30,,
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-11-01,uk,21,false,18.12,1,0,18.12,,1,18.12,,-6.84,
"72brUr/DKItStlTen5pHYg==",game 3,2022-11-01,uk,24,false,13.56,1,0,13.56,,1,13.56,,-18.42,
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-11-01,uk,20,false,25.38,1,0,25.38,,0,0,,-53.10,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-11-01,uk,38,false,14.85,1,0,14.85,,1,14.85,,-111.99,
zPcHw1fZkSGh7nJeVe2QYw==,game 3,2022-11-01,ru,14,true,32.16,1,1,32.16,32.16,0,0,,,
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-11-01,ru,22,false,84.24,1,0,84.24,,0,0,9.96,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-01,uk,24,false,161.10,1,0,161.10,,0,0,2.43,,
/70HXakPPmIGA9K58CIOug==,game 3,2022-11-01,uk,18,false,12.51,1,0,12.51,,1,12.51,,-2.97,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-11-01,uk,23,false,21.54,1,0,21.54,,1,21.54,,-15.63,
VsqfOK9/JhBXzScG5Ybudg==,game 3,2022-11-01,uk,35,false,15.66,1,1,15.66,15.66,1,15.66,,,
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-11-01,ru,34,false,16.44,1,0,16.44,,1,16.44,,-39.06,
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-11-01,ru,25,false,161.94,1,0,161.94,,0,0,121.20,,
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-01,ru,16,false,119.55,1,1,119.55,119.55,0,0,,,
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-11-01,uk,25,false,21.90,1,0,21.9,,0,0,,-20.1,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-11-01,uk,19,false,73.20,1,0,73.20,,0,0,6.18,,
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-11-01,uk,19,false,95.43,1,0,95.43,,0,0,,-56.25,
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-11-01,ru,18,false,22.14,1,0,22.14,,1,22.14,,,22.14
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-11-01,uk,20,false,82.68,1,0,82.68,,0,0,16.59,,
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-11-01,uk,30,false,58.32,1,0,58.32,,1,58.32,17.40,,
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-11-01,uk,21,false,54.81,1,0,54.81,,1,54.81,,-56.55,
"14RMzQMoG017OLkaDBFjng==",game 3,2022-11-01,uk,36,false,12.75,1,0,12.75,,1,12.75,,,12.75
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-11-01,uk,25,false,59.04,1,0,59.04,,1,59.04,12.15,,
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-01,ru,19,false,114.96,1,0,114.96,,0,0,78.33,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-11-01,uk,20,false,18.93,1,0,18.93,,0,0,,-12.99,
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-11-01,uk,24,false,39.24,1,0,39.24,,1,39.24,,-32.67,
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-11-01,ru,21,false,29.22,1,1,29.22,29.22,0,0,,,
"4pssft0TgDfiQexjbe25lw==",game 3,2022-11-01,ru,26,false,37.80,1,0,37.80,,1,37.80,,,37.80
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-11-01,uk,18,true,29.79,1,0,29.79,,1,29.79,,-27.60,
"0dJXy70SFjxVR6YgOPZzMQ==",game 3,2022-11-01,uk,27,false,17.19,1,1,17.19,17.19,1,17.19,,,
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-11-01,ru,18,false,62.55,1,0,62.55,,0,0,7.44,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-01,uk,16,false,76.14,1,0,76.14,,0,0,,-76.29,
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-11-01,uk,36,false,12.60,1,0,12.6,,1,12.6,,,12.6
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-11-01,uk,31,false,72.93,1,0,72.93,,1,72.93,37.20,,
crKNTIblJ0113SKEtSJQHw==,game 3,2022-11-01,uk,16,false,48.87,1,0,48.87,,0,0,27.63,,
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-11-01,ru,20,false,35.70,1,0,35.70,,1,35.70,,-82.92,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-11-01,uk,20,true,31.26,1,0,31.26,,0,0,,,31.26
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-11-01,uk,20,false,23.28,1,0,23.28,,0,0,,,23.28
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-11-01,uk,23,false,42.60,1,0,42.60,,0,0,22.86,,
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-11-01,uk,25,false,14.73,1,0,14.73,,0,0,,-60.81,
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-11-01,uk,29,false,30.48,1,0,30.48,,1,30.48,16.89,,
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-11-01,uk,14,false,50.82,1,0,50.82,,0,0,31.02,,
IS/yKhM20myJT0Ua+1Rk1w==,game 1,2022-11-01,uk,26,false,30.54,1,1,30.54,30.54,1,30.54,,,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-01,ru,18,false,53.49,1,0,53.49,,1,53.49,,-86.19,
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-11-01,uk,26,false,17.67,1,0,17.67,,0,0,,-14.46,
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-11-01,uk,24,false,12.12,1,0,12.12,,1,12.12,,,12.12
gxZPbCoYIu8slavUm05KGA==,game 3,2022-11-01,ru,14,false,29.22,1,0,29.22,,0,0,14.31,,
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-11-01,uk,30,false,53.52,1,0,53.52,,1,53.52,6.30,,
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-01,uk,22,false,71.10,1,0,71.10,,0,0,17.28,,
"3v8rT35Ra6ui/zatnMoTIw==",game 3,2022-11-01,uk,28,false,17.85,1,1,17.85,17.85,0,0,,,
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-11-01,uk,24,false,15.21,1,0,15.21,,0,0,,-44.82,
"3TfpxDVNF0T+g4S60EOCBw==",game 3,2022-11-01,uk,28,false,15.27,1,1,15.27,15.27,1,15.27,,,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-11-01,uk,29,false,58.98,1,0,58.98,,0,0,46.08,,
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-11-01,uk,25,false,18.39,1,0,18.39,,0,0,,,18.39
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-11-01,uk,25,true,21.66,1,0,21.66,,0,0,,-1.44,
NntDesROB4ANrudTCXEScA==,game 3,2022-11-01,ru,37,false,27.63,1,0,27.63,,1,27.63,,-20.16,
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-11-01,uk,22,false,42.15,1,0,42.15,,0,0,24.51,,
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-11-01,uk,22,false,63.21,1,0,63.21,,0,0,,,63.21
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-11-01,ru,20,true,31.08,1,0,31.08,,1,31.08,0.51,,
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-11-01,uk,28,false,15.69,1,0,15.69,,0,0,3.48,,
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-11-01,uk,25,false,43.92,1,0,43.92,,0,0,,-41.28,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-11-01,ru,19,false,57.24,1,0,57.24,,0,0,,-2.88,
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-11-01,uk,30,false,13.53,1,0,13.53,,0,0,,,13.53
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,2022-11-01,ru,17,false,53.07,1,0,53.07,,0,0,15.99,,
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-11-01,uk,23,false,15.99,1,0,15.99,,1,15.99,,-5.88,
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-11-01,uk,33,false,30.78,1,0,30.78,,1,30.78,13.14,,
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-01,uk,28,false,28.08,1,1,28.08,28.08,0,0,,,
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-11-01,ru,20,true,58.95,1,0,58.95,,0,0,,-77.91,
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-11-01,uk,25,true,12.54,1,1,12.54,12.54,0,0,,,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-11-01,uk,21,false,35.31,1,0,35.31,,0,0,,-12.30,
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-11-01,uk,20,false,18.15,1,0,18.15,,0,0,,-11.10,
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-01,uk,19,false,64.50,1,0,64.50,,0,0,,-8.28,
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-11-01,uk,28,false,15.00,1,0,15.0,,1,15.0,,-46.77,
+osJakLn8jv4bzFmPieelw==,game 3,2022-11-01,uk,30,false,12.45,1,0,12.45,,0,0,,-8.61,
b85g/xLxpBpMH/joxym4fA==,game 3,2022-11-01,uk,28,false,26.94,1,1,26.94,26.94,1,26.94,,,
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-11-01,ru,17,false,102.18,1,0,102.18,,0,0,55.98,,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-11-01,ru,21,true,45.24,1,0,45.24,,0,0,17.94,,
dAiAPbpgrBYKg4Rn7nbu4g==,game 3,2022-11-01,uk,34,false,20.85,1,1,20.85,20.85,1,20.85,,,
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-11-01,uk,17,false,12.81,1,0,12.81,,0,0,,-48.99,
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-11-01,uk,26,false,12.60,1,1,12.6,12.6,0,0,,,
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-11-01,uk,19,false,55.08,1,1,55.08,55.08,0,0,,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-11-01,uk,16,false,133.80,1,0,133.80,,0,0,99.45,,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-01,uk,22,false,61.92,1,0,61.92,,0,0,15.12,,
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-01,ru,16,false,42.57,1,0,42.57,,0,0,,-35.13,
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,2022-11-01,ru,16,false,43.08,1,0,43.08,,1,43.08,,-26.82,
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-11-01,uk,30,false,19.05,1,0,19.05,,1,19.05,,,19.05
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,2022-11-01,uk,32,false,19.83,1,0,19.83,,1,19.83,,,19.83
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-11-01,en,28,false,122.97,1,0,122.97,,0,0,97.20,,
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-11-01,uk,22,false,15.30,1,1,15.3,15.3,0,0,,,
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-11-01,uk,34,false,13.74,1,0,13.74,,0,0,,-5.49,
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-11-01,ru,24,false,21.24,1,1,21.24,21.24,0,0,,,
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-11-01,uk,24,false,20.28,1,0,20.28,,0,0,,-28.35,
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-11-01,uk,17,false,15.78,1,0,15.78,,0,0,,-11.40,
hJC/g1L2PFnPlGoqsvD2/g==,game 3,2022-11-01,ru,26,false,36.93,1,0,36.93,,1,36.93,7.98,,
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-01,uk,20,false,78.48,1,0,78.48,,0,0,,-76.68,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-11-01,uk,14,false,28.08,1,0,28.08,,0,0,,-40.50,
/ANyXfGUGtUS/bPw0/nW/w==,game 3,2022-11-01,uk,28,false,33.06,1,1,33.06,33.06,1,33.06,,,
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-11-01,uk,22,false,63.27,1,0,63.27,,0,0,,-13.92,
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-11-01,uk,20,false,29.85,1,0,29.85,,0,0,12.18,,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-11-01,ru,24,false,68.97,1,0,68.97,,0,0,55.14,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-11-01,uk,16,false,22.68,1,0,22.68,,0,0,,-20.04,
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-11-01,ru,29,false,17.28,1,0,17.28,,0,0,,-26.40,
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-11-01,ru,37,false,27.18,1,0,27.18,,0,0,,,27.18
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-11-01,ru,18,false,12.93,1,0,12.93,,1,12.93,,-58.02,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-11-01,uk,32,false,37.92,1,0,37.92,,1,37.92,5.82,,
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-11-01,uk,32,false,27.42,1,0,27.42,,0,0,,-30.72,
An7gG7hfETivAjfokQv3Ww==,game 3,2022-11-01,uk,23,false,61.29,1,0,61.29,,0,0,42.39,,
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-11-01,ru,27,false,21.45,1,0,21.45,,0,0,,,21.45
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-01,uk,18,false,105.99,1,0,105.99,,0,0,,,105.99
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-11-01,uk,25,false,19.80,1,0,19.8,,0,0,,,19.8
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-11-01,ru,24,false,90.45,1,0,90.45,,0,0,,,90.45
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-11-01,uk,19,true,26.52,1,0,26.52,,0,0,6.87,,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-11-01,uk,32,false,22.14,1,0,22.14,,1,22.14,,-9.03,
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-11-01,ru,18,false,24.84,1,0,24.84,,1,24.84,,-31.20,
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-12-01,uk,22,false,50.70,1,0,50.70,,1,50.70,,-12.51,
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-12-01,uk,16,false,39.18,1,0,39.18,,1,39.18,,,39.18
"9U26VpwYC1aliSUokeNK6A==",game 3,2022-12-01,uk,34,false,14.34,1,0,14.34,,1,14.34,,-38.73,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-12-01,ru,25,false,38.37,1,0,38.37,,1,38.37,18.24,,
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-12-01,uk,22,false,51.45,1,0,51.45,,1,51.45,17.55,,
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-01,ru,22,false,104.46,1,0,104.46,,1,104.46,,,104.46
Re0WtVSaiuBn90MFtMRCww==,game 3,2022-12-01,uk,14,false,74.13,1,1,74.13,74.13,1,74.13,,,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-12-01,uk,21,false,56.22,1,0,56.22,,1,56.22,20.91,,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-12-01,uk,20,false,18.00,1,0,18.0,,1,18.0,,-27.72,
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-12-01,uk,19,false,23.85,1,0,23.85,,1,23.85,,-13.35,
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-12-01,uk,18,true,48.75,1,0,48.75,,1,48.75,,,48.75
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-01,uk,17,false,74.85,1,0,74.85,,1,74.85,59.07,,
rJEGPACDdmHAmCCp5+QRRw==,game 3,2022-12-01,uk,20,true,66.99,1,0,66.99,,1,66.99,49.86,,
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-12-01,uk,19,false,46.56,1,0,46.56,,1,46.56,,,46.56
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-12-01,uk,14,false,32.22,1,0,32.22,,1,32.22,4.14,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-12-01,uk,20,false,22.71,1,0,22.71,,1,22.71,3.78,,
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-12-01,uk,20,false,15.39,1,0,15.39,,1,15.39,,-67.29,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-12-01,ru,24,false,30.12,1,0,30.12,,1,30.12,,-41.40,
"5fGaUgWk82R8c6U6A5d9pg==",game 3,2022-12-01,uk,31,false,17.28,1,1,17.28,17.28,1,17.28,,,
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-12-01,ru,21,false,28.23,1,0,28.23,,1,28.23,,-0.99,
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-12-01,ru,25,false,69.96,1,0,69.96,,1,69.96,,,69.96
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-12-01,ru,19,false,26.58,1,0,26.58,,1,26.58,,-88.38,
"29qvbD06oXdmg5G7X/Wigw==",game 3,2022-12-01,uk,17,false,24.51,1,1,24.51,24.51,1,24.51,,,
+osJakLn8jv4bzFmPieelw==,game 3,2022-12-01,uk,30,false,31.32,1,0,31.32,,1,31.32,18.87,,
gxZPbCoYIu8slavUm05KGA==,game 3,2022-12-01,ru,14,false,34.14,1,0,34.14,,1,34.14,4.92,,
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-12-01,uk,30,false,12.60,1,0,12.6,,1,12.6,,-5.34,
OU1FxSli7e6szUGr2+7M9A==,game 3,2022-12-01,uk,25,false,75.39,1,1,75.39,75.39,1,75.39,,,
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-12-01,uk,16,false,16.20,1,0,16.2,,1,16.2,,,16.2
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-12-01,uk,15,false,65.46,1,0,65.46,,1,65.46,,,65.46
cp2QvW7HEEyNYKZRQ+RvyA==,game 3,2022-12-01,uk,14,false,38.10,1,1,38.10,38.10,1,38.10,,,
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-12-01,uk,14,true,27.42,1,0,27.42,,1,27.42,,-22.50,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-01,uk,18,true,62.79,1,0,62.79,,1,62.79,,,62.79
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-12-01,uk,19,false,117.96,1,0,117.96,,1,117.96,84.39,,
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-12-01,ru,17,false,42.21,1,0,42.21,,1,42.21,,-59.97,
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-12-01,uk,25,true,37.14,1,0,37.14,,1,37.14,,-31.29,
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,2022-12-01,uk,30,false,12.60,1,1,12.6,12.6,1,12.6,,,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-01,uk,44,false,22.14,1,0,22.14,,1,22.14,,,22.14
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-12-01,uk,21,false,26.16,1,0,26.16,,1,26.16,0.69,,
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-01,uk,23,false,34.41,1,0,34.41,,1,34.41,,,34.41
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-12-01,uk,24,false,39.51,1,0,39.51,,1,39.51,19.23,,
"7zbxKst2yi3pfdVI8iEChw==",game 3,2022-12-01,ru,15,false,13.05,1,0,13.05,,1,13.05,,,13.05
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-12-01,uk,16,false,48.75,1,0,48.75,,1,48.75,,-27.39,
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-12-01,uk,25,false,30.54,1,0,30.54,,1,30.54,,-12.57,
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-12-01,uk,21,false,33.09,1,0,33.09,,1,33.09,20.01,,
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,2022-12-01,ru,15,false,26.67,1,0,26.67,,1,26.67,,,26.67
An7gG7hfETivAjfokQv3Ww==,game 3,2022-12-01,uk,23,false,17.61,1,0,17.61,,1,17.61,,-43.68,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-12-01,uk,21,false,47.31,1,0,47.31,,1,47.31,23.82,,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-12-01,ru,21,true,20.88,1,0,20.88,,1,20.88,,-24.36,
sCKPcG1GIuOo593nRuu1Cw==,game 3,2022-12-01,uk,25,false,135.24,1,0,135.24,,1,135.24,74.31,,
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-12-01,uk,26,false,13.14,1,0,13.14,,1,13.14,,,13.14
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-12-01,en,25,false,119.94,1,0,119.94,,1,119.94,,-256.62,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-12-01,ru,20,false,92.10,1,0,92.10,,1,92.10,,,92.10
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-12-01,uk,23,false,80.58,1,0,80.58,,1,80.58,,,80.58
LuDHi0aoGmgpUtTGreh0fQ==,game 3,2022-12-01,uk,22,true,12.09,1,1,12.09,12.09,1,12.09,,,
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-01,ru,17,false,62.61,1,1,62.61,62.61,1,62.61,,,
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-12-01,uk,32,false,13.62,1,0,13.62,,1,13.62,,,13.62
OYDRFRAiT1uYAqbWXOwRfw==,game 3,2022-12-01,en,24,false,82.14,1,1,82.14,82.14,1,82.14,,,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-12-01,uk,20,true,21.75,1,0,21.75,,1,21.75,,-9.51,
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-01,uk,29,false,36.60,1,0,36.6,,1,36.6,7.44,,
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-12-01,uk,16,false,14.97,1,0,14.97,,1,14.97,,-70.35,
crKNTIblJ0113SKEtSJQHw==,game 3,2022-12-01,uk,16,false,30.00,1,0,30.00,,1,30.00,,-18.87,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-12-01,uk,16,false,101.46,1,0,101.46,,1,101.46,84.30,,
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-12-01,ru,22,false,15.99,1,0,15.99,,1,15.99,,-68.16,
ztW05pPmN1YloSEDlJoJ3g==,game 3,2022-12-01,uk,20,false,32.94,1,1,32.94,32.94,1,32.94,,,
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-12-01,uk,19,true,33.81,1,0,33.81,,1,33.81,7.29,,
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-12-01,uk,26,false,13.38,1,0,13.38,,1,13.38,0.78,,
F7cC4XEymgoRKeijWu63+w==,game 3,2022-12-01,uk,16,false,24.33,1,1,24.33,24.33,1,24.33,,,
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-12-01,ru,23,false,12.12,1,0,12.12,,1,12.12,,,12.12
